Object;Property;Min;Max;Mean;Std_dev;P10;P20;P30;P40;P50;P60;P70;P80;P90
SparseH7;MSSSparse_81x5x22_error_m (m);-0.02245633862912655;0.023483403027057648;-0.0028330883469198454;0.012395846597912657;-0.018168825283646585;-0.011429359391331672;-0.007874987088143826;-0.006817207764834165;-0.005595046561211348;-0.004940498853102326;-0.0008856222266331316;0.010965018253773485;0.01862439326941967
SparseH9;MSSSparse_81x5x22_error_m (m);-0.036577533930540085;0.022844623774290085;0.010055415317765437;0.012533587900180183;-0.013091964181512586;0.008826538175344468;0.011363251972943543;0.012824875116348267;0.014403442852199078;0.015384109877049922;0.015939499624073504;0.016679464280605315;0.01817805618047714
SparseH1;SIGMA_s10_error_m (m);-0.042132262140512466;0.09235924482345581;0.009299032669417139;0.026441310626713416;-0.012105306517332782;0.0000515283136934387;0.003254212532192468;0.004606937570497394;0.005941294599324465;0.007716485159471631;0.009832221735268829;0.014189229439944029;0.045111961662769325
SparseH2;SIGMA_s10_error_m (m);-0.06284735351800919;0.08202003687620163;-0.0012011735855934143;0.025036915986500125;-0.020248813182115553;-0.0156003356911242;-0.013319180719554425;-0.006631506886333224;-0.004708724562078714;-0.0013390897831413915;0.0013908471679314953;0.012726906873285789;0.03340946957468987
SparseH4;SIGMA_s10_error_m (m);-0.006902794353663921;0.007947913371026516;0.0016008081431871026;0.003668583439905602;-0.003871328104287386;-0.0011631000321358441;-0.0003065198863623665;0.0011138042551465334;0.0018969877273775637;0.00226670007687062;0.0026156615698710063;0.005467750597745185;0.0070624421816319225
SparseH5;SIGMA_s10_error_m (m);-0.010326569899916649;0.017158130183815956;0.002792006625407716;0.0055294387195714435;-0.0032776089850813147;-0.0013088294770568602;-0.0003934855631086976;0.00033335738698951904;0.0018488143105059862;0.003900187090039253;0.0049733670428395264;0.007006368879228831;0.009509886242449283
SparseH7;SIGMA_s10_error_m (m);-0.03632204607129097;0.021387537941336632;0.0030408100707533642;0.010208120444832863;-0.008961180970072745;-0.0004441260069143026;0.0014529868960380552;0.002965205302461982;0.005009861197322607;0.005762266600504518;0.007304516434669495;0.009990599844604731;0.013342342153191567
SparseH9;SIGMA_s10_error_m (m);-0.07488270103931427;0.22559626400470734;0.004819615688897254;0.05346616893356569;-0.04767636805772782;-0.007093199528753756;-0.0041583107318729174;-0.002911299676634371;-0.0018608655664138496;-0.00012785676053681574;0.0015103856916539335;0.004905309155583385;0.032359885238111105
SparseH1;SIGMA_s12_error_m (m);-0.04244407266378403;0.09409922361373901;0.008702093866965945;0.025339312653042734;-0.011001380532979957;0.0008581280941143634;0.003434667456895113;0.003857653494924307;0.005837794626131654;0.007979451026767491;0.008758163452148436;0.014250546228140596;0.04058042950928212
SparseH2;SIGMA_s12_error_m (m);-0.0634603276848793;0.0813114196062088;-0.0013203133606451496;0.024806168556857838;-0.025362798571586607;-0.01509004822000861;-0.012524729035794734;-0.00638589081354439;-0.004519397392868996;-0.0012546640296932322;0.0015845908783376204;0.012469013594090961;0.02880790270864964
