Object;Property;Min;Max;Mean;Std_dev;P10;P20;P30;P40;P50;P60;P70;P80;P90
SparseH5Surf;LoopStructuralFDI_error_m (m);-4.035727024078369;2.904777765274048;-0.24851390644020976;1.8809892958744103;-3.716281986236572;-1.1755700767040251;-0.20338126718997968;-0.05465971678495407;0.014873567037284374;0.02617951724678277;0.09553136527538283;0.6017079502344138;2.5157824039459236
SparseH5TestSurf;LoopStructuralFDI_error_m (m);-17.22486114501953;18.449783325195312;0.16154609469537573;6.640305958370843;-5.790703105926513;-0.3194374233484268;-0.25687482953071594;-0.10255163237452505;-0.0009541500476188958;0.11922029927372937;0.4869412958621978;1.0237202823162084;6.218912744522105
SparseH4TestSurf;LoopStructuralFDI_error_m (m);-10.135847091674805;7.84628438949585;-0.10720213712421338;3.300771003322322;-4.40587396621704;-0.27748870551586147;-0.23394830524921417;-0.14506494253873825;-0.03301582485437393;0.07509194612503049;0.24045768678188323;0.3335012316703797;3.5776460647582957
SparseH3TestSurf;LoopStructuralFDI_error_m (m);-282588.46875;112636.375;-7394.321118337531;46572.25148279044;-13865.728906249999;-155.8661392211914;-0.17056972533464432;-0.07361123338341713;0.006821935996413231;0.031427150033414356;0.08751262947916978;0.20853601694107057;5427.172558593782
SparseH6TestSurf;LoopStructuralFDI_error_m (m);-14259.8310546875;1764.9554443359375;-200.21112576809068;1790.8347191377138;-4.384371757507324;-0.19782767444849014;-0.1402263343334198;-0.10668138787150383;0.002132444642484188;0.030073149129748344;0.1895483136177063;0.6078238785266876;4.209381103515625
SparseH7Surf;LoopStructuralFDI_error_m (m);-359797.4375;230605.890625;-940.3649078416604;36771.94325056246;-0.5291785031557081;-0.176615859568119;-0.10430520325899126;-0.06532616168260574;-0.03326405957341194;-0.007968686986714605;0.045543251559138236;0.22726345658302316;1.069168847799303
SparseH8TestSurf;LoopStructuralFDI_error_m (m);-5.011202335357666;5.583718776702881;0.018752445038687948;0.9195747721419519;-0.18789078593254088;-0.10686355456709862;-0.032763571292161946;-0.010650629363954067;-0.0014732297277078032;0.017541340552270412;0.047155176848173136;0.07878522500395777;0.15401181578636186
SparseH9Surf;LoopStructuralFDI_error_m (m);-24.771663665771484;14.649484634399414;0.05601864298433065;3.511982281206292;-0.2890574038028717;-0.19499744474887848;-0.14514759182929993;-0.11990498006343842;0.0041818274185061455;0.11827439814805984;0.16833987832069397;0.22568418830633163;0.3524814248085022
SparseH1Surf;LoopStructuralPLI_error_m (m);-102038.4609375;127855.296875;321.5053433885956;32632.317058108212;-18942.93037109375;-2706.0660156249996;-0.0975984588265419;-0.05901410542428493;-0.01829973002895713;0.04382953904569149;0.17939894497394537;1327.4908935546925;10650.883691406247
SparseH2Surf;LoopStructuralPLI_error_m (m);-270234.5;103541.1328125;-7460.786831387107;44397.555865597904;-30206.650390625;-25.70856475830078;-0.08908680081367493;-0.0440644696354866;-0.0164501816034317;0.02207254432141781;0.1258147805929184;0.37677739560604095;8512.3876953125
SparseH4Surf;LoopStructuralPLI_error_m (m);-896.5319213867188;764.7764282226562;-43.37508357187946;439.9169762438823;-753.847021484375;-385.8176635742186;-110.7487066231669;-0.0031401818792801263;0.001081213355064392;0.02655729874968528;45.41221013814195;267.55766906738285;517.4968505859374
SparseH5Surf;LoopStructuralPLI_error_m (m);-3.1513607501983643;2.576864719390869;-0.09402857037327651;1.465893473611708;-2.7424863338470455;-0.613815078139305;-0.045584381371736524;-0.008379903249442577;0.004981028847396374;0.017001946829259387;0.09948912858963001;0.5820339977741245;2.027533459663392
SparseH5TestSurf;LoopStructuralPLI_error_m (m);-21.530658721923828;21.59335708618164;0.09078626158206086;8.101930754431185;-7.803738975524902;-0.38039860725402835;-0.3101604342460632;-0.14624503217637533;0.024979211390018463;0.23810852766036988;0.5163344919681548;1.1126033246517184;7.92980718612672
SparseH4TestSurf;LoopStructuralPLI_error_m (m);-15.504308700561523;13.627420425415039;-0.08240710987764246;5.5942107825983;-8.858948898315429;-0.41801353096961974;-0.3912460446357727;-0.3484407663345337;-0.13559381663799286;0.2411143586039543;0.44725731015205367;0.5492737531661988;8.667022323608396
SparseH3TestSurf;LoopStructuralPLI_error_m (m);-240575.828125;87534.3359375;-6322.708047323203;40120.51121776711;-30723.880664062486;-158.86261138916;-0.2355654507875443;-0.06398334503173828;0.0059455689042806625;0.04513599909842012;0.1153039850294589;0.23039612621068956;7093.014990234407
SparseH6TestSurf;LoopStructuralPLI_error_m (m);-39640.7734375;32816.31640625;-103.07363523614521;6444.608567392992;-3.150761842727661;-0.26805686950683594;-0.08961591869592667;-0.05054790712893009;0.03363095223903656;0.06884551048278809;0.10762380808591843;0.4577919542789459;2.8262808322906494
SparseH7Surf;LoopStructuralPLI_error_m (m);-160599.40625;134278.0625;-184.5264752186781;18017.427352134582;-0.2093114912509918;-0.10178168043494223;-0.04015362039208412;-0.023220561072230333;-0.003485123161226511;0.00805759700015187;0.02396581955254075;0.06820645928382887;1.1682220697402965
SparseH8TestSurf;LoopStructuralPLI_error_m (m);-2.3011651039123535;4.238398551940918;0.02360826621962523;0.5870562510600013;-0.1495865762233734;-0.062380197644233686;-0.01834443174302578;-0.011813549511134624;-0.0002138687705155462;0.02280497327446937;0.034372815489768976;0.051041246950626375;0.12430848181247715
SparseH9Surf;LoopStructuralPLI_error_m (m);-16.410167694091797;9.845904350280762;0.07557680550590158;2.4349976350884814;-0.1963338553905487;-0.10850284621119499;-0.0707213506102562;-0.04104188270866871;0.043831828981637955;0.0818335972726345;0.10957963764667511;0.1594710722565651;0.3259393870830536
SparseH1Surf;MSSSparse_81x5x22_error_m (m);-51347.1953125;93817.9453125;3873.257812551572;19288.95247649759;-1588.5482177734375;-113.46247461214621;-0.03053394723683596;-0.02356479410082101;-0.017977826297283173;0.014515723846852801;4.025232591479993;3481.853002929699;10748.817187499997
SparseH2Surf;MSSSparse_81x5x22_error_m (m);-121324.7109375;35940.98828125;-3843.8426046092177;20942.619426357534;-6319.61767578125;-413.27244567871094;-0.020732440054416656;-0.013429911341518164;-0.007899602875113487;-0.004476933041587472;0.008783267810940742;0.08126673474907875;600.5054931640625
SparseH4Surf;MSSSparse_81x5x22_error_m (m);-851.9344482421875;874.1533813476562;-35.79233136093851;311.2062478670114;-370.40082397460935;-229.53213500976557;-116.07657775878909;-9.038394947349992;0.0010039025219157338;0.005126762553118163;0.011293644830584523;53.80162283685071;269.94979858398426
SparseH5Surf;MSSSparse_81x5x22_error_m (m);-1.7657116651535034;0.37105560302734375;-0.26979312839795877;0.5769420603599784;-1.2253147840499876;-0.6083319425582885;-0.36474053263664247;-0.03439511945471159;-0.00745878042653203;0.00157850141986273;0.008886816538870334;0.013079609256237752;0.3195354223251343
SparseH5TestSurf;MSSSparse_81x5x22_error_m (m);-19.50210952758789;19.456087112426758;0.0034599570851576956;9.366385344902188;-14.328830528259278;-0.9677473545074461;-0.4645099520683288;-0.1499601803719997;-0.038113731890916824;0.20554080419242388;0.6487245082855224;0.7915707767009735;14.29462070465088
SparseH4TestSurf;MSSSparse_81x5x22_error_m (m);-15.22757625579834;11.441573143005371;-0.17341243538905082;3.66923644293349;-0.853827607631683;-0.3250384956598282;-0.17355968952178957;-0.08854880258440971;-0.036030832678079605;-0.0011125920922495432;0.06715677678585028;0.34200792312622075;0.7133508563041686
SparseH3TestSurf;MSSSparse_81x5x22_error_m (m);-317129.46875;136466.953125;-9039.955564429842;49192.755660621304;-36163.10390625;-2371.9012084960927;-0.30100257396698;-0.18950302898883817;-0.09541140496730804;0.03647663742303847;0.0833272576332092;0.16448242515325567;4227.884008789073
SparseH6TestSurf;MSSSparse_81x5x22_error_m (m);-43157.55859375;26543.658203125;-258.4902876615238;6340.954225891526;-2.3313486576080322;-0.3085199147462845;-0.07315728068351746;-0.02291359007358551;0.05286511406302452;0.06895836442708969;0.09925525635480881;0.2730499356985092;2.379650354385376
SparseH7Surf;MSSSparse_81x5x22_error_m (m);-2101.938720703125;22809.017578125;294.11642039153;2406.7510728373527;-0.09453302286565296;-0.013720222841948269;-0.00807983670383692;-0.005133837088942527;-0.004004564369097352;-0.001959738438017668;0.001080504187848419;0.013848558347672225;0.0491201233118773
SparseH8TestSurf;MSSSparse_81x5x22_error_m (m);-1.4120036363601685;1.4687076807022095;0.005161627359424916;0.3231781891471914;-0.0636914759874344;-0.036616376042366026;-0.026014540717005732;-0.02013182230293751;-0.014318264089524746;0.017011475935578342;0.031475526094436636;0.046116822585463534;0.07433204352855685
SparseH9Surf;MSSSparse_81x5x22_error_m (m);-7.16247034072876;4.881095886230469;0.0010455701425671577;1.0991603593946588;-0.06512758880853653;-0.03342768736183643;-0.022526321932673454;-0.004811509512364864;0.005102940835058689;0.007189252879470587;0.009360157884657383;0.031400577165186405;0.12929236888885498
SparseH1Surf;SIGMA_s10_error_m (m);-34920.1640625;87184.671875;3260.199204019296;18207.66049848491;-5929.121386718749;-628.4100830078123;-0.04725570082664488;-0.024133805744349954;-0.016113418620079756;0.011553844716399933;0.0908633574843406;1032.802337646485;13680.710351562493
SparseH2Surf;SIGMA_s10_error_m (m);-156970.296875;33577.83203125;-5415.786422800712;25211.9076215351;-12410.740234375;-794.8827514648438;-0.04363255202770233;-0.02770339325070381;-0.015590793453156948;-0.0020859523210674524;0.02274569310247898;0.12876182794570923;797.12255859375
SparseH4Surf;SIGMA_s10_error_m (m);-368.3573303222656;557.2196044921875;11.3124661823939;188.8446273790511;-292.621728515625;-107.41002301629626;-0.004378245864063503;-0.0003658466150227454;0.0016763816820457578;15.78936028880993;79.8320648193359;137.0187217712403;157.6568695068359
SparseH5Surf;SIGMA_s10_error_m (m);-2.1736786365509033;0.4468146562576294;-0.38343254406936467;0.736176825247594;-1.6980653762817381;-0.9622770726680756;-0.44251028299331674;-0.05413546320050942;-0.007169361226260662;-0.0015443254960700902;0.0077247556298971135;0.03199410252273084;0.25447773039340993
SparseH5TestSurf;SIGMA_s10_error_m (m);-14.932854652404785;14.930234909057617;-0.07684017727641683;6.816862992696382;-9.869477462768554;-3.381044539809226;-0.31518369913101196;-0.18284482210874556;-0.16116152703762054;0.005987933091819338;0.5212948381900785;3.378818577528004;9.054677009582521
SparseH4TestSurf;SIGMA_s10_error_m (m);-4.730677127838135;5.761470317840576;-0.11854353657576676;1.530605226116032;-1.4608968973159786;-0.16107973158359526;-0.12481583952903748;-0.06753848418593403;0.03167225047945976;0.06390041783452033;0.11510653048753736;0.1431865751743317;0.564630818367003
SparseH3TestSurf;SIGMA_s10_error_m (m);-232409.109375;134300.734375;-7147.438172879341;41138.857260892066;-39867.62890625;-2569.33349609375;-0.2951180756092071;-0.20854644924402232;-0.0951763316988945;0.019322620518505557;0.07746276557445525;0.12416315227746966;5245.146972656263
SparseH6TestSurf;SIGMA_s10_error_m (m);-89095;53054.4140625;-565.2078824223223;12964.676285229934;-2.518887758255005;-0.2497929185628891;-0.10382607579231262;-0.04791591130197048;-0.013549353927373886;0.04127052752301097;0.10890064388513565;0.21172773838043213;2.161428928375244
SparseH7Surf;SIGMA_s10_error_m (m);-2253.19091796875;27178.076171875;276.13380677804207;2511.4329669635804;-0.07491039410233497;-0.026779856532812115;-0.01000682944431901;-0.006147931842133398;-0.001832627400290221;0.001316894544288516;0.006427430268377064;0.019804043509066116;0.20928046256303817
SparseH8TestSurf;SIGMA_s10_error_m (m);-1.844514012336731;2.3043363094329834;0.004326528337271375;0.49786518225793536;-0.07688257247209548;-0.05983090363442898;-0.04455524384975433;-0.03014846481382847;-0.017545785754919052;0.009556070156395428;0.03600444793701171;0.047154294326901436;0.1258193224668504
SparseH9Surf;SIGMA_s10_error_m (m);-14.355463027954102;9.394083023071289;-0.007285793405026197;1.8242142310770675;-0.12829722464084625;-0.08598697930574417;-0.07592330873012543;-0.05228004977107048;-0.020096125081181526;-0.013580969534814358;0.03092111460864544;0.1681821346282959;0.2836858928203583
SparseH1Surf;SIGMA_s12_error_m (m);-35611.1015625;87223.765625;2352.8135288214753;18324.794546280427;-11778.802148437499;-896.9465698242186;-0.07879880480468271;-0.03317668251693249;-0.02617700770497322;-0.0005734730744734171;0.06372395008802413;845.0194763183603;9502.798828124989
SparseH2Surf;SIGMA_s12_error_m (m);-155364.984375;32631.697265625;-5596.95439771109;26964.553300929994;-16572.06640625;-366.358642578125;-0.04634662717580795;-0.02422652766108513;-0.01296679861843586;-0.0006297205109149218;0.03560918569564819;0.15184979140758514;2140.39013671875
SparseH4Surf;SIGMA_s12_error_m (m);-326.6376647949219;585.7203369140625;19.422135709646998;200.94786113216392;-313.3637268066406;-67.53326911926268;-0.007209251634776593;-0.003058111621066926;0.00014131798525340855;0.007521560834720728;70.03261947631819;144.4501708984375;257.00709838867186
SparseH5Surf;SIGMA_s12_error_m (m);-2.1905956268310547;0.5123820304870605;-0.3516553450996677;0.7332948917988675;-1.6060408353805542;-0.9536341071128844;-0.35372288227081305;-0.0374663589522242;-0.010029745288193226;-0.0044238646049052505;0.004764867853373288;0.05840389356017121;0.2866450160741809
SparseH5TestSurf;SIGMA_s12_error_m (m);-9.535887718200684;10.08211612701416;-0.06241847143361443;4.269670974472078;-5.513959121704101;-2.441064798831939;-0.2319530427455902;-0.12384078353643417;-0.11393283307552338;-0.0981852076947689;0.3338043659925458;1.4792446315288557;5.562595653533941
SparseH4TestSurf;SIGMA_s12_error_m (m);-10.541464805603027;8.984220504760742;-0.09394292051301283;3.5861739273578914;-5.038180923461912;-0.3062429308891296;-0.25636839866638184;-0.158619549870491;-0.1000334620475769;0.1606802776455879;0.28120180964469904;0.3597771793603898;5.119973850250243
